created_at,id,geo,like_count,impression_count,reply_count,retweet_count,author_id,tweet
2021-05-27 12:20:29+00:00,1397890451944976388,,27,0,1,15,74173892,⚛️#DidYouKnow air pollution kills 8.7 million people every year? Fossil fuels hugely contribute to bad air quality and cause illness and preventable deaths. #Nuclear energy will help decarbonize our economies and reduce #airpollution.⚛️https://t.co/xOZWCkmFyP https://t.co/c4Hj5CtFsw
2021-05-27 12:10:20+00:00,1397887894245842944,,19,0,0,8,74173892,"⚛@SamaBilbao:“#Nuclear technologies can contribute enormously towards tackling 2 of the world's biggest challenges, the #decarbonization of the global economy and fulfilling the #sustainabledevelopmentgoals, but are being held back due to misconceptions.""https://t.co/i0K20lRFB7 https://t.co/PhOAM1it1B"
2021-05-27 11:58:27+00:00,1397884903698673670,,10,0,0,3,74173892,"⚛️📢Our new white paper on Recalibrating Risk: Putting #nuclear risk in context and perspective, is out now! Go on our website where you can download it for free⚛️https://t.co/jU8vaAhuMH

#risk #energy #radiation https://t.co/XMPOesq1nd"
2021-05-26 01:04:29+00:00,1397357939908882438,,0,0,0,35,74173892,"RT @UraniumEquities: ""A picture is worth a thousand words"" World Nuclear Power Reactors &amp; #Uranium Requirements as of May2007 compared to M…"
2021-05-25 22:10:14+00:00,1397314090499022856,,13,0,1,6,74173892,"⚛️📢Last chance to register for our webinar on 26/5/21 (tomorrow) that will explore the role of #nuclear energy to decarbonize sectors beyond #electricity, featuring industry leaders from @TalkNuclear &amp; @TerraPraxis.  https://t.co/2RqxMrTlwP ⚛️ https://t.co/JX2Ic7QssL"
2021-05-25 22:07:02+00:00,1397313284517289986,,0,0,0,5,74173892,RT @SamaBilbao: Getting ready for our webinar tomorrow on The role of #nuclearenergy  beyond electricity with @johnAgorman  (Canadian Nucle…
2021-05-24 18:54:15+00:00,1396902380826992640,,30,0,0,7,74173892,"⚛️South Korea and the United States have announced they will broaden cooperation in the nuclear energy sector to penetrate deeper into overseas markets.⚛️
https://t.co/J09ERLj4Tr"
2021-05-24 18:47:18+00:00,1396900630128734215,,0,0,0,8,74173892,"RT @OECD_NEA: What are the benefits of #digitaltransformation to the #nuclear sector? What are the challenges ahead? 🤔

Join us for an onli…"
2021-05-21 12:13:54+00:00,1395714466726219777,,0,0,0,2,74173892,RT @SamaBilbao: I have great news!⭐️@WorldNuclearUni has developed a brand new virtual programme - Strategic Leadership Academy: Managing y…
2021-05-21 11:46:16+00:00,1395707512150704136,,5,0,0,2,74173892,"⚛️📢🧑‍🎓Sama Bilbao y Leon (@SamaBilbao), Director General,@WorldNuclear, invites you to join the @WorldNuclearUni's Strategic Leadership Academy this summer on 19-30 July 2021. Visit the University's website and register now:
https://t.co/9F0l12JcSx
https://t.co/HVUs52kGan 🎆🙂⚛️"
2021-05-21 11:39:46+00:00,1395705875231395841,,0,0,0,3,74173892,RT @WorldNuclearUni: Do you have the skills to succeed in #nuclearenergy? @SamaBilbao Director General of @WorldNuclear outlines why attend…
2021-05-20 09:58:42+00:00,1395318053622140931,,6,0,0,1,74173892,"⚛️A new international project to use #nuclear science-based techniques to drastically reduce #rhino poaching has been launched in South Africa. ⚛️ https://t.co/PziRseNS98
#animal #safety #technology #ethical https://t.co/XTHr28PPjT"
2021-05-20 09:50:58+00:00,1395316107951673346,,9,0,0,0,74173892,"⚛️Work on Tianwan units 7 and 8 and Xudabao units 3 and 4 was has launched at a ceremony attended via video-link by Chinese President Xi Jinping and Russian President Vladimir Putin. ⚛️
https://t.co/L5t5IdMFG0 https://t.co/dvV5d7RyWC"
2021-05-20 09:43:32+00:00,1395314237795454981,,15,0,0,2,74173892,"⚛️""In many areas, continuation of the existing #nuclear, as long as it's environmentally sound and it's permitted, is going to be absolutely essential"". White House National Climate Advisor, @ginamccarthy46. ⚛️
https://t.co/98eXZfjt11 https://t.co/C9ynakxheJ"
2021-05-20 09:36:27+00:00,1395312453882458115,,14,0,0,5,74173892,"⚛️""The amount of #energy generated worldwide has been increasing over the last 7-8 years. #Nuclear energy generates around 10.5% of the world's electricity, and that really needs to rise if we are going to decarbonize."" Jonathan Cobb, @WorldNuclear ⚛️
https://t.co/auWn8tbPUB"
2021-05-19 13:39:38+00:00,1395011266318635013,,0,0,0,12,74173892,"RT @SamaBilbao: I very much look forward to moderating next week’s webinar with experts John Gorman (@TalkNuclear
), @kirstygogan &amp; Eric In…"
2021-05-19 12:57:37+00:00,1395000692553785348,,0,0,0,6,74173892,RT @TalkNuclear: Happening next week: Join @johnAgorman and  @kirstygogan for this @WorldNuclear webinar moderated by @SamaBilbao https://t…
2021-05-19 12:53:18+00:00,1394999603938873351,,18,0,0,10,74173892,"⚛️📣We are hosting a webinar that will explore the role of #nuclear energy to decarbonize sectors beyond #electricity. The webinar, featuring industry leaders from @TalkNuclear &amp; @TerraPraxis, will take place on 26 May. Find out more and register on: https://t.co/2RqxMrTlwP  ⚛️ https://t.co/IBtGyy5gwy"
2021-05-18 09:14:29+00:00,1394582149773336578,,0,0,0,215,74173892,"RT @IEA: 🚨 This morning we released our #NetZero2050Roadmap.

Don't miss this thread from our Executive Director @fbirol running through th…"
