created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-01-11 20:41:33+00:00,1481003367782514690,0,1438989739042869250,1480588153496952835,21394379,"@W_Nuclear_News HEY THERE!
HELLO 👋 
DO YOU KNOW WHO I AM BY ANY CHANCE AT ALL?"
2022-01-08 06:23:20+00:00,1479700227149873155,0,1347761020794675201,1479686805490388999,21394379,"@W_Nuclear_News @oklo @enCoreEnergy_EU @iaeaorg 

The Aurora design is a fast neutron reactor that uses heat pipes to transport heat from the reactor core to a supercritical carbon dioxide power conversion system to generate electricity. Using metallic HALEU fuel, the Aurora produces about 1.5 MWe"
2022-01-08 05:29:35+00:00,1479686700368494595,1,1347761020794675201,1479681771771887620,21394379,"@W_Nuclear_News News items is great - but is there a spread sheet of the actual Global Nuclear Reactors, so we can overview that opening outnumber closing ?
@enCoreEnergy_EU @PoulsenEmily @NEI @iaeaorg @China2ASEAN @LilyDAmbrosioMP @KatJanowicz @energyisle @UNFCCC @snaglet @dfwesterman #nuclear"
2022-01-06 06:46:20+00:00,1478981242284609539,0,1210844885969862656,1478964545725022208,21394379,"@W_Nuclear_News This is Kursk-II 1, Kursk-II 2 can be seen on the left side of the picture."
2022-01-06 06:09:12+00:00,1478971897459011586,0,1347761020794675201,1478964545725022208,21394379,@W_Nuclear_News So how many reactors currently in the World ?
2022-01-06 11:54:14+00:00,1479058724958482434,1,1301970731929042944,1478954483199713282,21394379,@W_Nuclear_News @Posiva_fi Go Finland!
2022-01-06 08:20:35+00:00,1479004959072997378,0,49422488,1478954483199713282,21394379,"@W_Nuclear_News @Posiva_fi Interesting. Is this solution similar to French one (CIGEO) planned in Bure ?
@TristanKamin"
2022-01-06 05:30:22+00:00,1478962123841708036,0,968847642431279104,1478954483199713282,21394379,@W_Nuclear_News @Posiva_fi Will @Posiva_fi put a lid on used uranium? Can't be dug up later to be used in advanced reactors?
2022-01-06 12:45:15+00:00,1479071563253043202,2,1041864095446618113,1478785393478840322,21394379,@W_Nuclear_News @Posiva_fi Why can't Nuclear  waste be stored  back in the mined out sections  of mines where the  uranium originally came from ?
2022-01-04 22:52:26+00:00,1478499591435685889,0,1347761020794675201,1478471836132417552,21394379,@W_Nuclear_News Once you take the distributor arm they’re lost
2022-01-04 22:50:02+00:00,1478498989750333440,1,1555042333,1478471836132417552,21394379,@W_Nuclear_News I hope there are people who will try to preserve the ability to restart.
2022-01-04 21:39:00+00:00,1478481112716480525,0,49766817,1478471347986702337,21394379,@W_Nuclear_News @quakes99 Why are they wearing coats indoors? Seems off
2022-01-04 21:49:30+00:00,1478483755450998788,0,1171831227885768704,1478469767069671428,21394379,@W_Nuclear_News At long last! Now all they need is to make the pace of the last two weeks permanent
